0|Arte abstracta, Arte não figurativa
11Q74426|Vésperas ~ ofícios do Dia
11Q74427|completas ~ ofícios do Dia
11Q75|sacramentais
11Q751|oração (pública)
11Q7511|pater noster (pai nosso) ~ oração (pública)
11Q7512|recitação do rosário
11Q75121|os (quinze) Mistérios do Rosário
11Q7513|litania
11Q7513(...)|litania (com NOME)
11Q752|uso de água benta (entrando ou saindo da igreja)
11Q7521|fonte de água benta
11Q753|ingestão de comida consagrada
11Q754|penitência pública, admissão geral de culpa
11Q755|dando esmolas; ofertório
11Q7551|caixa de esmolas; bolsa de ofertório
11Q756|ritual de Consagração ~ religião cristã
11Q7561|inauguração, consagração de pessoa(s) ~ igreja
11Q7562|bênção (ou de coisas ou de pessoas), e.g. pela unção
11Q75621|bênção papal no dia de Páscoa ("Urbi et Orbi")
11Q757|tocando música na igreja
11Q7571|cantando (na igreja)
11Q75711|coro (na igreja)
11Q75712|solista; chantre (na igreja)
11Q75713|congregação cantando (na igreja)
11Q7572|tocando instrumentos (na igreja)
11Q758|procissão ~ religião cristã
11Q7589|dispersão de uma procissão
11Q759|exorcismo
11Q7591|exorcizando o demónio
11Q75911|o diabo ou demónio deixando o corpo, e.g. através da boca
11Q7592|evitando uma catástrofe
11Q76|calendário das festas eclesiásticas
11Q761|ciclo ~ nascimento de Cristo
11Q7611|Advento
11Q7612|Natal (festa eclesiástica)
11Q7613|festa da Circuncisão de Cristo
11Q7614|Epifania
11Q7615|Candelária (2 de fevereiro)
11Q762|Ciclo da Paixão, Quaresma
11Q7621|conflitos entre a Quaresma e o Carnaval
11Q76211|Terça-feira gorda
11Q7622|Quarta-Feira de Cinzas
11Q7623|Domingo da Paixão
11Q7624|Domingo de Ramos
11Q7625|Quinta-feira Santa
11Q7626|Sexta-feira Santa
11Q7627|Sábado Santo
11Q763|Páscoa
11Q764|Dia da Ascensão
11Q765|Pentecostes, domingo de Pentecostes
11Q766|dias de Maria
11Q767|outras festas do calendário eclesiástico
11Q7671|festa do Corpo de Deus
11Q7672|festa do Sagrado Coração de Jesus
11Q7673|festa da Transfiguração
11Q7674|Dia de Todos os Santos
11Q7675|Dia de finados
11Q768|festas de santos (e das suas relíquias)
11QQ14|mártir(s) (geralmente com folhas de palmeira, palma) - QQ - mártir feminina
11QQ140|"Martirio" (Ripa) - QQ - mártir feminina
11QQ141|mártir(s) levados perante um governante pagão, e recusando-se a adorar ídolos - QQ - mártir feminina
11QQ62|peregrinação, peregrino(s) no seu caminho - QQ - grupo grande
11QQ620|"Pellegrinaggio" (Ripa) - QQ - grupo grande
11QQ621|peregrino(s) - QQ - grupo grande
11QQ622|peregrino(s) chegando ao seu destino - QQ - grupo grande
11QQ623|regresso da peregrinação - QQ - grupo grande
11QQ625|emblemas de peregrino - QQ - grupo grande
11QQ6251|(vieira, ostra) concha ~ atributo peregrino(s) - QQ - grupo grande
11QQ6252|cata-vento ~ atributo peregrino(s) - QQ - grupo grande
11QQ712|igreja (externo) - QQ - igreja pequena, capela
11QQ7121|áreas exteriores da igreja e anexos - QQ - igreja pequena, capela
11QQ7121(...)|áreas exteriores da igreja e anexos (com NOME) - QQ - igreja pequena, capela
11QQ7121(APSE)|áreas exteriores da igreja e anexos: ábside - QQ - igreja pequena, capela
11QQ7121(CAMPANILE)|áreas exteriores da igreja e anexos: torre sineira - QQ - igreja pequena, capela
11QQ7121(CHAPEL)|áreas exteriores da igreja e anexos: capela - QQ - igreja pequena, capela
11QQ7121(CHOIR)|áreas exteriores da igreja e anexos: coro - QQ - igreja pequena, capela
11QQ7121(DOME)|áreas exteriores da igreja e anexos: cúpula - QQ - igreja pequena, capela
11QQ7121(FACADE)|áreas exteriores da igreja e anexos: fachada - QQ - igreja pequena, capela
11QQ7121(PORCH)|áreas exteriores da igreja e anexos: pórtico - QQ - igreja pequena, capela
11QQ7121(PORTAL)|áreas exteriores da igreja e anexos: portal - QQ - igreja pequena, capela
11QQ7121(SPIRE)|áreas exteriores da igreja e anexos: pináculo - QQ - igreja pequena, capela
11QQ7121(STEEPLE)|áreas exteriores da igreja e anexos: campanário - QQ - igreja pequena, capela
11QQ7121(TOWER)|áreas exteriores da igreja e anexos: torre - QQ - igreja pequena, capela
11QQ7121(TRANSEPT)|áreas exteriores da igreja e anexos: transepto - QQ - igreja pequena, capela
11QQ7121(TYMPANUM)|áreas exteriores da igreja e anexos: tímpano - QQ - igreja pequena, capela
11QQ7121(WEST FACADE)|áreas exteriores da igreja e anexos: fachada Oeste - QQ - igreja pequena, capela
11QQ7129|ruínas da igreja, mosteiro, etc. - QQ - igreja pequena, capela
11QQ7312|culto protestante - QQ - culto religioso clandestino, sermão restricto
11QQ73121|sermão ~ culto protestante - QQ - culto religioso clandestino, sermão restricto
11QQ73122|Sagrada Comunhão ~ culto protestante - QQ - culto religioso clandestino, sermão restricto
11QQ73123|baptismo ~ culto protestante - QQ - culto religioso clandestino, sermão restricto
11QQ73124|casamento ~ culto protestante - QQ - culto religioso clandestino, sermão restricto
11QQ7321|baptismo, cerimónia de baptismo ~ o primeiro dos sete sacramentos - QQ - baptismo ao ar livre
11QQ73211|baptismo solene (celebrado por um bispo ou um padre) - QQ - baptismo ao ar livre
11QQ73212|baptismo - QQ - baptismo ao ar livre
11QQ73213|padrinho e madrinha - QQ - baptismo ao ar livre
11QQ73214|pia baptismal - QQ - baptismo ao ar livre
11R|vida humana
11R1|personificações ~ vida humana
11R2|símbolos da vida humana
11R21|fonte da vida
11R3|o curso da vida simbolizado
11R4|vida activa vs vida contemplativa
11R41|vida activa; "Vida attiva" (Ripa)
11R42|vida contemplativa, "Vita contemplativa" (Ripa)
11R5|(personificações da) "Vanitas", a vaidade da vida humana; Fragilità humana, Fugacità delle grandezze & della gloria mondana, Meditatione della morte, Opera vana, Piacere vano, Vana gloria, Vanità (Ripa)
11R51|cenas simbolizando a "Vanitas"
11R511|(crianças ou putti) fazendo bolhas de sabão; "Homo Bulla" ~ cenas simbolizando a "Vanitas"
11R512|(mulher) olhando ao espelho ~ cenas simbolizando a "Vanitas"
11R513|Pai Tempo desligando a lâmpada da vida ~ cenas simbolizando a "Vanitas"
11R514|homem suspenso de um ramo sobre um poço ~ cenas simbolizando a "Vanitas"
11R6|"Vanitas" como natureza morta
11R61|pessoa(s) sentada(s) entre objetos que compõem uma "Vanitas" como natureza morta
11R7|símbolos da "Vanitas"
11R71|crânio como símbolo de "Vanitas"
11R72|vaso fumegante como símbolo de "Vanitas"
11S|Céu, paraíso celestial, Nova Terra
11S0|personificação do Céu: "Caelus"; "Cielo" (Ripa)
11S1|representações do paraíso celeste (e seus habitantes)
11S11|Céu representado no ar, com nuvens (em círculos concêntricos) e luz
11S12|Céu representado como uma paisagem paradisíaca
11S13|Céu representado como um prado
11S14|Céu representado como Mar de Vidro
11S15|Céu representado como uma cidade
11S16|Céu representado como o peito de Abraão (os bem-aventurados no seu colo ou nos seus braços)
11S2|símbolos do Céu
11S3|viagem para o céu, caminho do Céu
11S31|escada, escadaria para o Céu
11S311|os bem-aventurados subindo a escada, os pecadores caindo no Inferno
11S4|o portão do Céu, entrada para o Céu, "porta coeli"
11S41|São Pedro guardando a porta do Céu
11S5|recepção dos bem-aventurados no Céu
11S51|Enoque (Henoch) e Elias recebendo as almas no Céu
11S6|os bem-aventurados no Céu, e suas actividades
11S61|os bem-aventurados cantando no Céu
11S62|os bem-aventurados tocando música no Céu
11S63|os bem-aventurados adorando no Céu
11S64|os bem-aventurados baqueteando-se no Céu
11S7|as catorze bem-aventuranças
11S71|os sete dons do corpo ("les dons du corps")
11S711|beleza, "Pulchritudo" ~ um dos sete dons do corpo
11S712|agilidade, "Velocitas" ~ um dos sete dons do corpo
11S713|força, fortaleza, "Fortitudo" ~ um dos sete dons do corpo
11S714|liberdade, "Libertas" ~ um dos sete dons do corpo
11S715|impassibilidade, "Impassibilitas" ~ um dos sete dons do corpo
11S716|voluptuosidade, prazer "Voluptas" ~ um dos sete dons do corpo
11S717|vida eterna, "Vitae aeternitas"~ um dos sete dons do corpo
11S72|os sete dons da alma ("les dons de l'esprit")
11S721|sabedoria, "Sapientia" ~ um dos sete dons da alma
11S722|amizade, "Amicitia" ~ um dos sete dons da alma
11S723|concórdia "Concordia" ~ um dos sete dons da alma
11S724|honra, "Honor" ~ um dos sete dons da alma
11S725|poder, "Potestas" ~ um dos sete dons da alma
11S726|segurança, "Securitas" ~ um dos sete dons da alma
11S727|alegria, "Gaudium" ~ um dos sete dons da alma
11T|Inferno e Purgatório
11T1|representações do Inferno (com demónios e condenados), normalmente com chamas
11T11|Inferno representado como paisagem
11T12|Inferno dividido em compartimentos
11T13|Inferno representado como uma caverna ou gruta
11T14|Inferno representado como uma cidade (em ruínas), ou castelo (em ruínas)
11T2|símbolos do Inferno
11T3|viagem ao Inferno
11T4|entrada do Inferno
11T41|entrada do Inferno como boca monstruosa (de Leviatã)
11T411|entrada do Inferno como boca monstruosa (de Leviatã) numa paisagem
11T42|entrada do Inferno como portão
11T5|as almas condenadas, e seus castigos
11T51|as almas condenadas espancadas, açoitadas, flageladas, etc. por demónios
11T52|as almas condenadas fervendo em grandes caldeirões
11T53|demónios arrastando os condenados para o fogo do Inferno
11T6|Purgatório, normalmente as almas rezando ou invocando a intercessão
11T61|libertação das almas do Purgatório
11T7|Limbo
11TT1|representações do Inferno (com condenados e demónios), normalmente com chamas - TT -  com o diabo (Lúcifer) como governante
11TT11|Inferno representado como paisagem - TT -  com o diabo (Lúcifer) como governante
11TT12|Inferno dividido em compartimentos - TT -  com o diabo (Lúcifer) como governante
11TT13|Inferno representado como uma caverna ou gruta - TT -  com o diabo (Lúcifer) como governante
11TT14|Inferno representada como uma cidade (em ruínas), ou como castelo (em ruínas) - TT -  com o diabo (Lúcifer) como governante
11U|Juízo Final
11U1|representação global do Juízo Final: Cristo (com espada e lírio), muitas vezes cercado por anciãos e por vezes acompanhado por Maria e João Baptista, aparece no céu entre os anjos a tocar trombetas (ou a segurar os instrumentos da Paixão); após a ressurreição dos mortos os bem-aventurados são levados por anjos para o Céu e os condenados são arrastados para o Inferno pelos demónios
11U11|representação do Juízo Final, com o Arcanjo Miguel pesando as almas (ou dividindo os bem-aventurados e os condenados)
11U2|cenas isoladas ~ Juízo Final
11U21|ressurreição dos mortos ~ Juízo Final
11U22|divisão dos bem-aventurados e dos condenados ~ Juízo Final
11U23|os bem-aventurados são levados para o Céu ~ Juízo Final
11U24|a queda dos condenados ~ Juízo Final
11U3|símbolos do Juízo Final
11U4|Maria e João Baptista juntos com (e.g. ajoelhados perante) Cristo, o Juiz, "Deesis" ~ Juízo Final
11U5|os quinze sinais que antecedem do Dia do Juízo
11U6|a segunda vinda de Cristo
11V|as (sete) obras de misericórdia
11V1|dar de comer aos famintos, "esuriens cibatur" ~ uma das (sete) obras de misericórdia
11V2|dar de beber aos que têm sede, "sitiens potatur" ~ uma das (sete) obras de misericórdia
11V3|dar pousada aos peregrinos e pobres, "hospes colligitur" ~ uma das (sete) obras de misericórdia
11V4|cobrir os nus, "nudus vestitur" ~ uma das (sete) obras de misericórdia
11V5|curar os enfermos, "Aeger curatur"~ uma das (sete) obras de misericórdia
11V6|remir os cativos e visitar os presos, "incarceratus solatur" ~ uma das (sete) obras de misericórdia
11V7|enterrar os finados, "Mortuus sepellitur" ~ uma das (sete) obras de misericórdia
11V8|as (sete) obras de misericórdia espirituais
11V81|castigar com caridade os que erram ~ as (sete) obras de misericórdia espirituais
11V82|ensinar os simples ~ as (sete) obras de misericórdia espirituais
11V83|dar bom conselho a quem o pede ~ as (sete) obras de misericórdia espirituais
11V84|consolar os tristes e os desconsolados ~ as (sete) obras de misericórdia espirituais
11V85|sofrer as injúrias com paciência ~ as (sete) obras de misericórdia espirituais
11V86|perdoar a quem nos errou ~ as (sete) obras de misericórdia espirituais
11V87|rogar a Deus pelos vivos e os mortos ~ as (sete) obras de misericórdia espirituais
11V9|obras de inclemência
11VV|as (sete) obras de misericórdia - VV - Cristo presente
11VV1|dar de comer aos famintos, "esuriens cibatur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV2|dar de beber aos que têm sede, "sitiens potatur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV3|dar pousada aos peregrinos e pobres, "hospes colligitur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV4|cobrir os nus, "nudus vestitur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV5|curar os enfermos, "Aeger curatur"~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV6|remir os cativos e visitar os presos, "incarceratus solatur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV7|enterrar os finados, "Mortuus sepellitur" ~ uma das (sete) obras de misericórdia - VV - Cristo presente
11VV8|as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV81|castigar com caridade os que erram ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV82|ensinar os simples ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV83|dar bom conselho a quem o pede ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV84|consolar os tristes e os desconsolados ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV85|sofrer as injúrias com paciência ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV86|perdoar a quem nos errou ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV87|rogar a Deus pelos vivos e os mortos ~ as (sete) obras de misericórdia espirituais - VV - Cristo presente
11VV9|obras de inclemência - VV - Cristo presente
12|religiões não-cristãs (incluindo instituições, costumes e tradições antigas
12A|religião e cultura judaica
12A0|"Synagoga ", Sinagoga, i.e. religião judaica personificada (ou simbolizada)
12A1|Deus ~ religião judaica
12A11|o nome de Deus ~ religião judaica
12A111|tetragrama (em hebraico) ~ religião judaica
12A112|outros nomes de Deus ~ religião judaica
12A112(...)|outros nomes de Deus ~ religião judaica (com NOME)
12A2|leis bíblicas, justiça e administração ~ religião judaica
12A21|leis judaicas contra o paganismo, idolatria e blasfémia
12A211|lei judaica contra a idolatria (Êxodo 20: 3; Levítico 20; Deuteronómio 12-13, 18:9-14
12A2111|proibição do uso de imagens (~ lei judaica contra a idolatria) (Êxodo 20: 4; 20:22-23
12A212|lei judaica contra a blasfémia (Êxodo 20:4)
12A22|lei judaica de pureza e impureza
12A221|lei judaica sobre a lepra (Levítico 13-14)
12A222|lei judaica sobre a menstruação (Levítico 15)
12A223|lei judaica sobre a purificação da mulher após o parto (Levítico 12)
12A23|lei dietética judaica (Levítico 11, 19:23-24, 23:14; Deuteronómio 12:15-28)
12A231|lei judaica ~ animais limpos e imundos (Deuteronómio 14:3-21)
12A232|lei dietética judaica ~ misturas proibidas (Êxodo 23:19, 34:26; Deuteronómio 16:21, 22:9-11)
12A233|lei dietética judaica ~  abate (Levítico 17)
12A2331|"shehitah", ritual judaico de abate
12A2332|"shohet", oficiante no ritual judaico de abate
12A2333|"halaf ", faca para abate
12A24|voto de Nazhirato ~ religião judaica (Números 6)
12A25|justiça ~ cultura judaica
12A251|rei ~ cultura judaica
12A2511|consagração do rei ~ cultura judaica
12A25111|unção do rei ~ cultura judaica
12A25112|coroação do rei ~ cultura judaica
12A252|grande assembleia, grande sinagoga, "Keneset ha-Gedolah" ~ cultura judaica
12A253|tribunais ~ cultura judaica
12A2531|supremo tribunal, "Sanhedrin" (sinédrio) ~ cultura judaica
12A254|leis de justiça ~ religião judaica
12A26|mandamentos do amor ~ religião judaica
12A27|outras leis judaicas
12A27(...)|outras leis judaicas (com indicação do LIVRO, CAPÍTULO: VERSÍCULO)
12A27(Deut. 21:22-23)|lei judaica no enterro dos pecadores enforcados
12A27(Deut. 25:2-3)|lei judaica das quarenta chicotadas a um homem culpado
12A27(Num. 5:11-31)|julgamento (ordálio) de uma mulher acusada de adultério (lei judaica)
12A3|práticas religiosas, culto, liturgia ~ religião judaica
12A31|altar ~ religião judaica
12A311|o altar do incenso, o altar de ouro ~ religião judaica
12A3111|o altar do incenso no Tabernáculo ~ religião judaica
12A3112|o altar do incenso no templo ~ religião judaica
12A312|o altar do holocausto, o altar de bronze ~ judaísmo
12A3121|o altar do holocausto no Tabernáculo ~ religião judaica
12A3122|o altar de bronze no Templo ~ religião judaica
12A32|sacrifício de animais ~ religião judaica
12A321|sacrifício do cordeiro pascal ~ religião judaica
12A322|sacrifício do bode expiatório ~ religião judaica
12A323|sacrifício de rolas ~ religião judaica
12A33|outras ofertas ~ religião judaica
12A331|"minḥah", oferta de farinha, oferta de cereais ~ religião judaica
12A3311|oferta de pães ázimos ~ religião judaica
12A34|serviço litúrgico diário ~ religião judaica
12A341|serviço litúrgico diário no Templo ~ religião judaica
12A3411|serviço litúrgico antes do amanhecer ~ religião judaica
12A34111|relógio do templo ~ religião judaica
12A34112|tocando o chifre de carneiro ~ serviços diários no Templo
12A3412|serviço litúrgico durante o amanhecer ~ religião judaica
12A34121|sacerdotes reunidos ao amanhecer ~ religião judaica
12A34122|lavagem das mãos e dos pés ~ práticas religiosas judaicas
12A34123|sacrificío do holocausto ~ religião judaica
12A34124|leitura da lei ~ religião judaica
12A34125|oferta de comida e bebida ~ religião judaica
12A34126|(palavras de) bênção ~ religião judaica
12A3413|serviço litúrgico ao pôr do sol ~ religião judaica
12A34131|oferecendo um sacrifício ao pôr do sol ~ religião judaica
12A3414|instrumentos musicais usados ​​no serviço litúrgico do templo
12A342|serviço litúrgico diário na Sinagoga ~ religião judaica
12A3421|principais serviços litúrgicos na Sinagoga 
12A34211|serviço litúrgico vespertino na Sinagoga 
12A34212|serviço litúrgico matinal na Sinagoga 
12A34213|serviço litúrgico da tarde na Sinagoga 
12A34214|serviço litúrgico adicional na Sinagoga 
12A34215|serviço litúrgico memorial na Sinagoga ~ religião judaica
12A3422|"Schulklopfer", pessoa que convoca os membros para os serviços litúrgicos na Sinagoga
12A34221|o martelo do despertar, maço de madeira, por vezes em forma de "shofar" (chifre de carneiro)
12A3423|lendo a Torá ~ religião judaica
12A34231|"ba'al keri'ah", leitor da Torá ~ religião judaica
12A3424|música da Sinagoga ~ religião judaica
12A34241|"hazan", cantor na Sinagoga ~ religião judaica
12A34242|coro na Sinagoga ~ religião judaica
12A35|"berakhot", bênçãos, louvores ~ religião judaica
12A351|bênção sacerdotal (com os braços levantados) ~ religião judaica
12A352|outras bênçãos ou louvores ~ religião judaica
12A353|gestos de bênção ~ religião judaica
12A3531|imposição de mãos ~ religião judaica
12A3532|mãos com dedos abertos ~ bênção judaica
12A36|ablução, imersão ~ religião judaica
12A361|ablução das mãos ~ religião judaica
12A362|lavagem dos pés ~ religião judaica
12A363|imersão do corpo ~ religião judaica
12A3631|"mikveh", banho ritual
12A37|dança litúrgica ~ religião judaica
12A38|oração, orar ~ religião judaica
12A381|as orações básicas ~ religião judaica
12A3811|"Shemá" (oração judaica)
12A3812|"Shemoneh Esreh", Dezoito Bênçãos (oração judaica)
12A3813|salmos litúrgicos judaicos
12A3814|"kaddish" (oração judaica pelos mortos, recitado em pé)
12A382|orações privadas ~ religião judaica
12A383|"siddur", livro de orações judaico
12A3831|"maḥzor", livro de orações judaico para os dias festivos
12A39|outros ritos e cerimónias judaicas
12A4|Tabernáculo, Templo, Sinagoga e outros santuários ~ religião judaica
12A41|adoração a Deus a céu aberto ~ religião judaica
12A411|adoração a Deus no alto de uma montanha ou uma colina ~ religião judaica
12A42|tabernáculo, "mishkan" ~ religião judaica
12A421|Tenda do Encontro, "Ohel Mo'ed", Tenda do Testemunho, "Mishkan ha'Edut" (Tabernáculo ~ religião judaica)
12A4211|parte da frente do Tabernáculo, o Santo (religião judaica)
12A4212|o Santo dos Santos ~ religião judaica
12A42121|Véu do Tabernáculo ~ religião judaica
12A422|Arca da Aliança ~ religião judaica
12A4221|querubins sobre a Arca da Aliança no Tabernáculo
12A4222|"kapporet", tampa de ouro cobrindo a Arca da Aliança ~ religião judaica
12A4223|objectos guardados na Arca da Aliança ~ religião judaica
12A42231|vara de Araão, guardada na Arca da Aliança
12A42232|frasco com o maná, guardado na Arca da Aliança
12A4224|Arca da Aliança em qualquer outro lugar (excepto no Tabernáculo)
12A42241|Arca da Aliança no templo ~ religião judaica
12A42242|transporte Arca da Aliança (em geral) ~ religião judaica
12A423|outros objectos guardados no Tabernáculo
12A4231|"menorah", candelabro de ouro com sete braços, guardado no Tabernáculo
12A42311|sete lâmpadas ~ "menorah"
12A4232|mesa para apresentação do pão no Tabernáculo ~ religião judaica
12A42321|os doze pães da apresentação ~ religião judaica
12A424|o átrio do Tabernáculo ~ religião judaica
12A4241|a bacia de bronze e sua base ~ o pátio do Tabernáculo
12A425|Tabernáculo em qualquer lugar
12A4251|Tabernáculo em Silo ~ religião judaica
12A43|o Templo (em geral) ~ religião judaica
12A431|átrio exterior do Templo judaico, com portões e escadas
12A432|átrio interior do Templo judaico, átrio dos sacerdotes
12A4321|mar de bronze, mar fundido ~ Templo judaico
12A4322|"dukhan", tribuna a partir da qual a bênção sacerdotal é dada ~ Templo judaico
12A4323|dois pilares Jaquin e Boaz ~ Templo judaico
12A433|santuário, "bet ha-mikdash" ~ Templo judaico
12A4331|o Santo, parte da frente do santuário, '"hekhal" ~ Templo judaico
12A43311|dez candelabros de ouro ~ Templo judaico
12A43312|(dez) mesas da apresentação do pão no Templo ~ religião judaica
12A4332|o Santo dos Santos, cella, "devir" ~ Templo judaico
12A434|construção do Templo ~ religião judaica
12A4341|consagração do Templo ~ religião judaica
12A4349|destruição do Templo ~ religião judaica
12A43491|profanação do Templo ~ religião judaica
12A43492|ruínas do Templo ~ religião judaica
12A435|segundo Templo, templo de Esdras, Templo de Zorobabel ~ religião judaica
12A436|terceiro Templo, Templo de Herodes ~ religião judaica
12A4361|restos do terceiro Templo ~ religião judaica
12A43611|Muro das Lamentações ~ religião judaica
12A44|a Sinagoga (como construção e local de culto ~ religião judaica)
12A441|santa arca, "aron kodesh", santuário (na Sinagoga) para os escritos sagrados ~ religião judaica
12A442|"Sefer Torah", Rolo da Lei
12A4421|"azei hayyim" (árvores da vida), varinhas, varas ou cilindros do Rolo da Lei ~ religião judaica
12A4422|ornamentações do Rolo da Lei ~ religião judaica
12A44221|estojo da Torá
12A44222|"mappah", capa da Torá
12A44223|"Torah Wimpel", faixa ou pano usado na circuncisão
12A44224|"rimmonim" (romãs), extremidades (frequentemente sob a forma de torres) dos cilindros do Rolo da Lei
12A44225|"keter Torah", a coroa da Torá
12A44226|"'tas", couraça ~ ornamentação do Rolo da Lei
12A4423|"yad" (mão), indicador usado para a leitura da Torá
12A443|"parokhet", cortina da arca da Torá
12A444|"ner tamid", luz eterna, chama sempre acesa na Sinagoga
12A445|rolos (não a Torá) na Sinagoga, e.g. "Talmud"
12A446|outros objectos (litúrgicos) na Sinagoga
12A4461|bacia e jarro, recipientes para a lavagem das mãos dos sacerdotes
12A4462|"bimah", plataforma para a leitura da Torá
12A4463|mesa para o chantre ~ Sinagoga
12A4464|púlpito ~ Sinagoga
12A4465|bancos, assentos ~ Sinagoga
12A44651|galeria feminina, secção feminina ~ Sinagoga
12A44652|cátedra de Moisés ~ Sinagoga (Mateus 23:2)
12A45|"Bet Ha-midrash", casa de estudo, "Schola Judaeorum"
12A451|"Klaus", "Shtibl" (pequena sala para estudo) - religião judaica
12A452|"Yeshiva", academia talmúdica
12A5|líderes espirituais e divisões judaicas, funcionários religiosos
12A51|Messias
12A519|falso Messias ~ religião judaica
12A52|hierarquia de sacerdotes ~ religião judaica
12A521|sumo sacerdote ~ hierarquia de sacerdotes
12A5211|vestes do sumo sacerdote ~ religião judaica
12A52111|quipá do sumo sacerdote ~ religião judaica
12A52112|vestuário, "ephod" do sumo sacerdote ~ religião judaica
12A52113|peitoral do sumo sacerdote ~ religião judaica
12A52114|"Urim" e "Thummim" ~ vestuário do sumo sacerdote
12A522|chefe dos sacerdotes ~ hierarquia de sacerdotes
12A523|sacerdotes ~ hierarquia de sacerdotes
12A524|Levitas ~ hierarquia de sacerdotes
12A53|funcionários religiosos ~ religião judaica
12A531|rabino chefe 
12A532|rabino
12A533|tribunal rabínico, "bet din" ~ religião judaica
12A5331|presidente do tribunal rabínico
12A5332|juíz, "dayyan" do tribunal rabínico ~ religião judaica
12A534|"shammash", sacristão, bedel (funcionário religioso judeu)
12A54|seitas, divisões, correntes espirituais judaicas
12A54(...)|seitas, divisões, correntes espirituais judaicas (com NOME)
12A54(KARAITES)|seitas, divisões, correntes espirituais judaicas: Caraítas
12A54(SAMARITANS)|seitas, divisões, correntes espirituais judaicas: Samaritanos
12A541|Cabalismo, "Kabbalah" ~ corrente espiritual judaica
12A542|Hassidismo ~ seitas judaicas
12A55|movimentos modernos espirituais e politicos judaicos, correntes e grupos
12A55(...)|movimentos modernos espirituais e politicos judaicos, correntes e grupos (com NOME)
12A6|festividades judaicas, festas e feriados (incluindo liturgia, cerimónias, ritos e costumes)
12A61|Shabat ~ religião judaica
12A611|preparar a comida para o Shabat
12A6111|"hallah", porção de massa de pão ~ Shabat Judeu
12A6112|panela de "cholent" (na qual a comida é mantida quente) ~ Shabat Judeu
12A612|sexta-feira à noite na sinagoga
12A6121|cantar na sinagoga ~ Shabat Judeu
12A6122|"kiddush", abençoando o vinho ~ Shabat na sinagoga
12A61221|copo de "kiddush" ~ Shabat Judeu
12A613|sexta-feira à noite em casa ~ Shabat
12A6131|acender e bênção das luzes do Shabat pela dona da casa
12A61311|candelabro do Shabat
12A6132|bênção das crianças pelo pai da família ~ Shabat
12A6133|bênção do pão e do vinho ~ Shabat em casa
12A6134|jantar de sexta-feira (primeira refeição do Shabat)
12A614|serviço litúrgico de sábado na sinagoga ~ Shabat Judeu
12A615|vida familiar durante o Shabat
12A6151|segunda refeição do Shabat
12A6152|terceira refeição do Shabat
12A6153|"Melavveh Malkah" ("escolta da Rainha"), refeição pós-Shabat
12A616|"havdalah", cerimónia que marca o final do Shabat
12A6161|bênção do vinho e das especiarias ~ fim do Shabat Judeu
12A61611|caixa "besamim", "hadas", caixa de especiarias, recipiente de condimentos ~ Shabat
12A6162|extinção da chama "havdalah" ~ fim do Shabat Judaico
12A617|leis relativas ao Shabat - religião judaica
12A62|festas mensais - religião judaica
12A621|"Rosh Hodesh", festa da lua nova ~ religião judaica
12A622|"Birkat ha-Levanah", "Kidush Levanah", bênção da lua ~ religião judaica
12A63|festas anuais ~ religião judaica
12A631|"Pesah", Páscoa ~ religião judaica
12A6311|preparativos para a "Pesah", limpar a casa
12A63111|procurar o fermento ~ preparativos para a "Pesah"
12A63112|queima do fermento ~ preparativos para a "Pesah"
12A6312|"seder" (serviço doméstico para a "Pesah")
12A63121|cozer o "mazzah", pão ázimo ~ "Pesah"
12A63122|bandeja do "seder", serviço de jantar ~ "Pesah"
12A63123|"koso shel Eliyyahu", copo do profeta Elias ~ "Pesah"
12A63124|"haggadah" (o livro usado no "seder")
12A632|"Shavuot", Festa das Semanas, Pentecostes, sinagoga decorada com ramos
12A6321|"Hag ha-Bikkurim", Festa das Primícias (Colheitas)
12A633|"Sukkot", Festa dos Tabernáculos ou das Tendas
12A6331|"sukkah", cabana de madeira decorada com galhos e frutas ~ "Sukkot"
12A63311|montagem da "sukkah" ~ "Sukkot"
12A63312|vivendo na "sukkah"
12A63313|ritual cabalístico de convite para a "sukkah" os Sete Convidados Celestiais (Abraão, Isaac, Jacob, José, Moisés, Aarão, David)
12A6332|"lulav", feixe de galhos de quatro espécies de plantas diferentes ~ "Sukkot"
12A6333|"etrog", citrino (ou limão) ~ "Sukkot"
12A63331|caixa de "etrog" ~ "Sukkot"
12A6334|procissão com o "lulav" na mão direita e o "etrog" na mão esquerda ~ "Sukkot"
12A6335|"Hoshana Rabba" (sétimo dia do festival de "Sukkot")
